2018,100,Ricky Rubio,UTA,8,41,48,19,12.8,3.5,6,1.3,0.2,3.1,51.3,1.4,0.003,22.4,9.7,0,0,0
2018,100,Dwight Howard,WAS,9,9,46,4,12.8,9.2,0.4,0.8,0.4,1.8,63.8,0,0.001,19.3,11.1,8,0,0
2018,100,Bobby Portis,WAS,9,16,46,3,12.7,7.4,1.4,0.5,0.4,1.4,51.5,1.2,0,26.3,11.5,0,0,0
2018,100,Rodney Hood,POR,4,40,48,8,12.7,2.4,2,0.9,0.1,0.9,55.4,1.2,0,19.4,8.3,0,0,0
2018,100,E'Twaun Moore,NOP,12,42,47,18,12.6,2.4,2.1,0.8,0.2,1.1,56.7,1.4,0.001,16.5,6.5,0,0,0
2018,100,Thaddeus Young,IND,3,46,46,31,12.6,6,1.8,1.6,0.4,1.2,57,0.5,0.003,17.5,9.9,0,0,0
2018,100,Dennis Smith Jr.,NYK,14,28,45,13,12.6,2.6,3.9,1.4,0.4,3.1,53.4,1.4,0.002,22.2,7.5,0,0,0
2018,100,Marvin Bagley III,SAC,10,33,47,18,12.4,6.3,0.9,0.5,0.9,1.6,57.9,0.3,0.001,22,11.1,0,0,0
2018,100,Hassan Whiteside,MIA,7,39,45,18,12.4,12.2,0.8,0.6,2.4,1.6,52.5,0.1,0.002,21.3,14.5,0,0,0
2018,100,Kevin Knox II,NYK,14,38,45,8,12.3,4.2,0.9,0.5,0.3,1.3,48.3,1.7,0,21.2,5.3,0,0,0
2018,100,Reggie Bullock,LAL,9,38,48,19,12.3,2.6,2.4,0.5,0.1,1.2,56.9,2.5,0.001,16.2,7.3,0,0,0
2018,100,Kris Dunn,CHI,13,21,47,5,12.2,4.3,6.5,1.4,0.3,2.5,49.5,0.5,0.001,21.4,10,0,0,0
2018,100,Al Horford,BOS,5,38,47,23,12.2,6.4,3.6,0.8,1.4,1.6,59.2,1.2,0.002,18.1,12.3,5,1,0
2018,100,Justise Winslow,MIA,7,40,45,19,12.2,5.3,4.2,1.1,0.3,2.1,51.2,1.4,0.003,20.5,10,0,0,0
2018,100,Brook Lopez,MIL,1,46,46,34,12.1,4,1,0.5,2.1,1,59.6,2.5,0.003,16.6,7.9,1,0,0
2018,100,Bryn Forbes,SAS,6,48,48,27,12.1,2.8,2.2,0.6,0,1.2,57.8,2.1,0.002,17.7,7.6,0,0,0
2018,100,Jaylen Brown,BOS,5,42,47,24,12,4.2,1.4,0.9,0.6,1.5,52.1,1.1,0.002,21.3,7.5,0,0,0
2018,100,Jae Crowder,UTA,8,47,48,25,12,4.8,1.7,0.7,0.4,1,53.8,2,0.002,18.5,9.1,0,0,0
2018,100,Trevor Ariza,WAS,9,42,46,12,11.7,5.8,3.8,1.5,0.2,1.7,51.1,2.1,0.001,15.9,8.5,0,0,0
2018,100,Jarrett Allen,BKN,6,46,48,25,11.7,8.8,1.4,0.6,1.6,1.4,62.7,0.1,0.001,16.9,12.8,0,0,0
2018,100,Cedi Osman,CLE,15,46,48,8,11.7,4.5,2.1,0.7,0.2,1.7,50.9,1.4,-0.001,17.9,6.4,0,0,0
2018,100,D.J. Augustin,ORL,11,46,47,20,11.6,2.1,4.8,0.5,0,1.5,63.3,1.7,0.002,16.5,9.8,0,0,0
2018,100,Jeff Teague,MIN,11,31,46,17,11.5,2.4,8.1,1.1,0.4,2.3,52.2,0.9,0.001,17.9,10,1,0,0
2018,100,Markieff Morris,OKC,3,34,46,13,11.5,5.1,1.8,0.7,0.6,1.4,54.3,1.4,0,19.4,7.7,0,0,0
2018,100,Joe Ingles,UTA,8,48,48,26,11.5,3.9,4.9,1.4,0.2,2.2,54.7,2,0.003,17.1,9.5,0,0,0
2018,100,Tristan Thompson,CLE,15,35,48,7,11.5,11.1,2.1,0.8,0.5,1.4,54.7,0,0,17.3,12.4,0,0,0
2018,100,Jeff Green,WAS,9,44,46,18,11.4,4.7,1.7,0.6,0.5,1.3,59.6,1.3,0.001,16.6,9,0,0,0
2018,100,Derrick Favors,UTA,8,47,48,25,11.2,7.3,1.1,0.7,1.3,1.1,61,0.3,0.002,18.2,13.3,0,0,0
